channel1,channel2,channel3,channel4
54.216830316899994,364.24806834599997,104.63902505899999,0.503848569
42.29111815,42.38239602,0.052331388,0.358513286
194.55440954099998,197.645515,0.6890853172020001,0.991732953
143.1787682,143.3180314,0.098474001,0.949085592
323.29316174900003,323.4101274,0.066939305,0.991803586
270.2514131,272.2960247,0.600242655,0.827669488
204.78400986900002,227.1139528,15.78965409,0.8134651106440001
160.77345928100002,161.4482031,0.340118053,0.9867942
0,0,0,0
144.472029,147.822713,0.9543641,0.944394734
116.3898958,187.5545231,28.71028623,0.7327983516750001
68.81327889,107.7350972,20.14780201,0.674223833
180.9601209,181.01131753400003,0.036201499,0.998631502
116.1685515,129.3082375,3.45103476,0.89778116
326.2459937,327.0916791,0.213417621,0.471828727
48.446732401999995,363.32790656199995,83.14172158,0.464435401
37.979634100700004,38.9066439,0.407643569,0.343154393
335.8246088,335.9367217,0.058055648,0.210536398
291.8191389,292.3852442,0.312384211,0.787569833
0,0,0,0
193.6789637,234.5124921,18.79749556,0.963984866
244.5179172,274.43158914099996,14.710110748499998,0.917641654
171.0898873,171.0898873,0.141421553,0.997550421
0,0,0,0
32.07726142,32.08709354,0.001990543,0.276380645
65.28945244,68.38036865,0.835519535,0.54736757
138.77832197200001,138.8255233,0.022339931,0.936190352
186.8149091,187.93874819799998,0.495010627,0.92657227
138.632507,138.6848053,0.028000549,0.935779547
0,0,0,0
352.0040687990001,353.3921755,0.370408232,0.063730971
233.6666917,233.6666917,47.90870601,0
44.14855918,44.28792784,0.05521465,0.375896252
221.4404642,222.93443343099997,0.482391452,0.931852234
93.92283109,96.42520313690001,0.636286321,0.7248237946089999
180.55532504099997,180.65122160200002,0.040708747,0.99902894
39.10956779,39.11784032,0.005849566,0.349048788
317.0557584,317.0557584,1.838756595,0.993875876
358.00836665699995,383.4710929,10.28364562,0.981057267
334.47121618299997,344.59673636599996,5.575825451,0.64194837
330.7007569,338.4626866000001,4.446407768759999,0.324088391
229.95157015700002,234.61813277299999,0.923858945,0.927649277
47.930665598599994,128.4260839,36.4122788,0.395021443
192.5943271,196.9018271,1.231215189,0.990581179
95.82018909709998,97.43054430209999,0.455525241,0.74442299
130.8153419,385.3471812,126.4902775,0.965679073
200.67577,200.7188327,0.030449897,0.970125627
0,0,0,0
0,0,0,0
241.00180241299998,256.9693085,3.223459628,0.938922455
197.958782,197.978287,0.013792155,0.996207594
307.9977871,319.5389057,2.687305904,0.35177921642800003
342.3946796,342.7966024,0.125006971,0.419383913
201.35071,205.403787,1.77063906,0.96262879
44.56627804,382.980563,66.31058196859999,0.815862425
136.9618866,141.3074249,2.202380512,0.930163994
328.3524347,328.7446196,0.186091471,0.990522496
261.9440809,262.1588213,0.15184437535700002,0.926659874
265.10892502900003,269.9626188,3.432079796,0.7309763151700001
289.2380217,345.85256123199997,29.241441949000002,0.942754633
264.8712841,272.0951936,5.108075408,0.718127228
352.50769422800005,354.25825,0.380920762,0.059385268
346.8062672,347.1668865,0.189774809,0.311261448
0,0,0,0
83.85038121,83.91220704,0.026249203398599995,0.65859648
294.67527968900004,294.7819093,0.075398493,0.6799063
298.400594,320.2139447,10.943610579100001,0.7493758121799999
353.71673128300006,354.9702265,0.266218462,0.049143403
326.6014645,338.8619101,4.547006642,0.7717969619399999
110.2349983,110.8493487,0.174243274,0.800421292
15.970478025999999,346.5558983740001,136.3081688,0.22572286605500005
312.76317776900004,315.146598,0.7235606884460001,0.398907887
0,0,0,0
157.0905296,246.4298642,23.01000261,0.984091387
131.7355011,131.7355011,8.305396924,0.84578288
39.00755758,39.00755758,0.231877064,0.349536243
34.10437416,43.56790553,4.387519518,0.337898699
274.0426815,275.427961,0.449977042,0.760465787
0,0,0,0
202.4438043,202.6250861,0.070195385,0.99311518
353.8543318,355.05133062699997,0.296622604,0.049793358
351.90601624699997,353.4718352,0.372075979,0.063376066
314.1619148,314.1619148,0.7091241096080001,0.505435195
42.23934721,42.23934721,0.031925873,0.377404189
202.7389462,208.2753576,1.8349842720700005,0.996946874
170.8426244,172.5821421,0.6430184560159999,0.997449765
122.75582669399999,386.3208451,139.73710310799999,0.94219933
51.681137721800006,53.08189975,0.39258807,0.450845227
265.7145517,321.6589402,20.34966554,0.985658269
325.0038324,329.4337238,2.278568114,0.973992218
223.7116829,226.1251513,0.619617264,0.921293087
339.6811219,342.4224606,1.938419167,0.324592528
253.209898,306.9353243,25.528045994099998,0.8349382822220001
234.21228700900002,235.6153375,0.611272408,0.91276216
136.1873877,137.7303039,0.425301986,0.929869318
138.7900326,144.2505688,1.303831332,0.930765534
138.7987216,138.8017987,0.001351009,0.936532915
140.0472687,140.7894223,0.151441201,0.9407024
243.1072531,249.32197979900002,3.11318035,0.771856246
85.78331778,152.0915586,20.23710909,0.984092144
99.21794109,140.20249183200002,13.33495604,0.8946693246999999
327.9519762,327.9519762,0.273831038,0.734746142
311.5894911,317.8019265,3.401257088,0.977500745
181.71426163200002,186.53785511200002,2.412291167,0.998894662
178.0271778,178.0271778,0,0.998907416
189.60428894400002,235.0172591,23.55780964,0.96215351
104.3958464,109.4016192,2.329360978,0.717308002
87.09707107,310.1312938,106.01955334600001,0.8047774461310001
115.3288394,115.3557107,0.009195392,0.821158776
289.5839608,289.5839608,0.161450056,0.667553315
316.2243661,316.2243661,17.97807922,0.996043142
20.20325514,42.25487065,8.265031880610001,0.222713238
145.4179741,145.4779439,0.042405056,0.955606497
289.0672983,302.68775265200003,9.631115639,0.738227844
32.82507398,50.316607686400005,4.889926134,0.386333891
217.6757982,218.5466729,0.452836996,0.998710417
139.2982819,365.3560788,65.43153785279999,0.901231545
352.67930991800006,353.9250251690001,0.314249781,0.059660011
357.6336477,358.2542008,0.321462183,0.168157029
38.52199913,38.60698732,0.06009572,0.351941759
43.047365901199996,43.05567602,0.00587614,0.367976632
348.68210765699996,370.0662011,7.540637473010001,0
150.9939335,157.6218937,4.686675630430001,0.960571925
330.7234013,387.4330875,40.09980364,0.984342339
344.8001226,345.6952126,0.426696471,0.32527861246999995
184.0327135,184.2253153,0.090482576,0.999388027
0,0,0,0
191.4893327,255.91690029900002,28.247050319299998,0.958721325
99.22008248,119.6233938,8.564138058,0.714968174
70.74482899,78.14058657,1.908072363,0.608824422
297.2842179,312.5773868,7.163722724,0.771890418
194.36998087400002,196.4745616,0.584509754,0.991479344
200.58651262400002,200.6038315,0.00798112,0.972051566
201.7645519,201.7645519,0.463956117,0.993868768
132.4863473,156.9212507,17.27808586,0.966473975
303.7811372,319.7602991,8.483917076810004,0.739974989
103.93369328200001,255.81989131900002,44.133543726999996,0.975856672
39.86688369,40.01043093,0.075634733,0.355257382
239.6107288,243.9218101,1.204714434,0.8595548853839999
154.96654408700002,402.8787501,175.300402,0.997116562
315.7690674,315.7853995,0.011548574,0.975092061
131.3422635,137.33725049999998,3.2814488134900004,0.867237262
101.8633079,105.5209907,0.921086635,0.786557872
348.9612895,348.96133725699997,1.5902373032e-05,0.096582381
37.00390177,37.22783393,0.113916988,0.324584019
220.02497725700002,220.32248589900001,0.210370378,0.938815435
295.6997146,295.6997146,0.880750467,0.973121905
88.56406975,91.84445299,1.134417036,0.692491807
0,0,0,0
306.5790847,331.6560317,8.952998582480001,0.844162313
198.5186549,199.2326162,0.242956096,0.995248568
0,0,0,0
202.725962,202.725962,12.814733208599998,0
128.8850923,130.1945857,0.337367027,0.892785528
338.130988,339.1248041,0.702734065,0.341378478
206.1358392,206.1358392,101.0990782,0.898972524
0,0,0,0
56.98585836,74.53144108,5.001648011,0.537253215
356.1296453,356.9741345,0.597144008,0.836378793
180.3371893,180.62160108900002,0.14014348,0.999167854
166.3827988,196.2366814,11.4539718,0.987358192
224.7121521,349.4344253,33.90347921,0.941014226
351.6880091,353.6772594,0.367684372,0.063629092
261.692638,270.0073195,5.879367676,0.768264152
168.2881775,168.2881775,1.022344002,0.991614777
267.3919266,275.5549191,4.081501887830002,0.791703815
128.41929285700002,137.6135178,3.0947188433200004,0.913129088
94.24771948,99.02503714,1.477890104,0.745477812
266.15642078900004,273.1355743,2.570583055,0.987981494
291.71198501099997,291.7628232,0.013924523,0.6695827103859999
204.0407477,204.0928417,0.022211606,0.994257534
0,0,0,0
0,0,0,0
227.5585147,227.7711365,0.106338292,0.997665565
326.9442906,327.5448725,0.285833238,0.990842089
287.6998422,293.7150483,1.91007215,0.579069746
39.410826274499996,39.55724335,0.103532505,0.349473472
201.3620424,201.41578617099998,0.027082898,0.993579929
346.82900841300005,349.5148917,1.899206258,0.344892255
112.09396760700001,206.46984485099998,42.63775542,0.897605281
179.9429154,180.2982248,0.113157727,0.998899221
218.8622299,219.44375131400002,0.292675708,0.99186325
276.0924526,284.0550968,2.641511513,0.798458165
290.096573,290.096573,3.140989116,0.706661282
115.38870174200001,115.4099932,0.007061848,0.8214128854199999
275.186979,283.7056297,4.767509828,0.911637332
202.725962,202.725962,12.814733208599998,0
63.75110762,325.4301308,108.8800793,0.784435267
84.72229391,129.9951368,18.4998886,0.704737679
204.98085130099997,204.9809116,2.28477963954e-05,0.976322296
138.58317022399999,138.5867347,0.001863577,0.936034978
90.05105895,102.19645,4.0105959108999985,0.7491653764759999
0,0,0,0
195.5989947,298.1971045,46.08379964149999,0.931607562
229.54717761400002,230.80541478799998,0.516812984,0.991366089
98.42016156,116.0755813,9.432388105,0.754558177
32.117979387800005,32.11862077,0.000192479,0.27668733
0,0,0,0
202.9705165,212.1375736,3.93898953,0.999257354
194.3212599,196.64902867200001,0.719701206,0.990435712
126.4165071,126.8209147,0.223594919,0.880672578
360.63915745099996,360.64422855099997,0.003585809,0.318558779
0,0,0,0
0,0,0,0
189.29241386700002,189.3019569,0.003169794,0.997216677
150.4730455,151.7551281,0.335864477,0.966939734
246.6102922,289.5330354,9.401459328,0.595063076
294.7189953,294.7189953,0.16676457,0.673210741
209.22897822599998,210.37947963099998,0.282926736,0.966658771
173.3296784,173.3296784,1.249796609,0.971753136
363.18593829300005,368.72993573900004,2.565314512,0.985293679
157.1181737,157.20768530200002,0.063294276,0.936174364
189.5658651,200.6356631,3.2739830282599995,0.999987635
0,0,0,0
157.1313212,173.81445825900002,4.766343655,0.986457922
352.4069384,356.92140331300004,1.879264411,0.301561708
321.8913954,328.5637762,1.973051632,0.284414806
210.8664576,311.1221767,31.88830941,0.966904642
234.6581948,234.6581948,0.390779671,0.990086006
181.381236,181.3813002,1.9487001968e-05,0.999926498
109.9358275,154.9865936,21.25139115,0.650958893
309.48195621400004,309.48195621400004,7.534607278210001,0.768723099
345.5048327,346.9479722590001,1.020453776,0.314304688
330.7111082,334.5285546,2.699342244,0.362048387
359.00307104800004,369.10862228199994,4.261957652,0.7552344852069999
140.2204334,140.2204334,1.900474655,0.8970463410439999
176.04060011200005,177.6565679,0.746029441,0.999793495
0,0,0,0
138.5377569,138.57636643700002,0.027301046,0.935397396
270.9575913,274.39608543599996,1.24161273,0.7618215031300001
243.7640198,326.3100365,31.131228310100003,0.775775009
182.7487668,395.7447142,89.65894939610001,0.983560868
221.6704158,222.18224407099999,0.150842019,0.933877428
254.12949320400003,257.1989012,0.750846276,0.938934472
200.1899071,200.28496941900002,0.052862145,0.972476447
38.17568642,38.17568642,0.430918699,0.364173601
313.0665162,313.3925732,0.165590533,0.425995405
82.40830161,107.952684,18.06260601,0
274.1221403,295.1294174,7.078053167739999,0.8226027428239999
393.8336295,394.2061032,0.205043053,0.999253398
36.92336773,36.92336773,0.855171456,0.276238908
156.8840213,190.3736512,18.69866287,0.934085173
291.88312090200003,292.11144576099997,0.161450056,0.670296688
350.54694820699996,350.9490955,0.17767718377500002,0.984859385
177.2361482,177.4297759,0.091969145,0.99976237
3.307112954,6.582723954,1.625197536,0.092284758
208.94514915599999,230.20978389299998,7.291381285010001,0.97867559
109.3885749,109.3885749,2.237147117,0.754069358
354.0186979,355.2853117790001,0.277141484,0.047742071
212.002784,218.3028037,3.1467473217400004,0.964629621
37.20415774,361.31939395800003,186.6163799,0.383086785
202.1092284,204.33523485599997,0.694479601,0.992307893
249.9817884,251.6003621,0.841723028,0.989430458
200.28123225299998,200.32459965099997,0.01939451,0.971479422
221.27556186099997,224.2025436,1.283682069,0.968161096
206.83587333900002,239.6245844,8.091892864650001,0.950317915
238.6387029,238.6387029,10.08651268,0
137.0337541,138.4626501,1.010382063,0.874223879
277.6235236,286.0066644,4.1919361867300005,0.720645626
290.4146255,292.473308,1.455708375,0.765673016
345.346161,345.3579301540001,0.006136246,0.892641352
182.916709,187.9710899,3.573986977,0.999087316
92.58781166,241.34900698400003,51.48918351,0.912915774
141.2193587,141.2193587,0.22922265,0.757555335
200.7816572,202.41849143099998,0.83485844,0.993751171
327.41188058299997,332.9551799,2.261172772,0.29453193731800004
195.0665595,204.21151316200002,4.622229963540001,0.93957928
197.94284836900002,197.94284836900002,0.066581935,0.899713842
0,0,0,0
299.30955,333.5401438,9.813027184500001,0.5388214394399999
216.0889698,223.23720153099998,2.182802957,0.939468942
74.91586392,319.6004811,114.4335529,0.8063759035079999
0,0,0,0
213.7572171,288.3916178,16.495261,0.999935894
376.7786835,376.7786835,148.0915745,0.946924971
188.90450455099997,188.90450455099997,1.022344002,0.998756965
228.5384556,252.10865121900002,11.33624814,0.93307995
136.863988,390.5943812,107.2205247,0.969606199
352.5992909,354.19509009300003,0.34360645350599994,0.058927329
241.54550739099997,262.08273602099996,10.27706912,0.7774363984579999
38.13787994,38.13787994,0.053378671,0.332979572
0,0,0,0
358.7077747,359.17789478199995,0.111596415,0.380095552
26.65186043,26.65186043,0.161812569,0.205116299
131.7555601,135.8525613,0.86482047,0.911564834
98.59533059520001,354.1677162690001,112.3300922,0.797379307
93.89424096879999,309.5234467,94.80530542,0.812538965
147.7639269,295.9230312,104.7643074,0.734521496
131.9510586,138.8334794,1.942051134,0.913911823
208.43259445400003,213.0102022,2.230606441,0.962290426
267.65965141099997,284.5289763,11.92841405,0.919290653
200.6390833,200.6480519,0.004485066,0.970753189
291.8357883,350.29177185699996,28.37254383,0.765350005
82.40830161,107.952684,18.06260601,0
175.42816564900002,176.4619224,0.351049352,0.999933649
205.3872914,205.3872914,2.98471886,0
36.86147331,36.88328553,0.009832642,0.315598284
104.5938352,104.5938352,2.05871844,0
49.229771915200004,54.15953333,2.02494111,0.436028413
114.0803179,120.81100827799999,3.39757825,0.8383067689129999
363.29724328699996,366.1373014,0.893023815,0.999937688
227.39432651799999,227.66008622599998,0.096780861,0.995119702
318.6555744,318.6555744,1.321014353,0.474998664
177.1109318,177.22900924099997,0.044447375,0.999813693
0,0,0,0
66.86449848,270.1559731,108.7968963,0.993125087
231.05142932299998,291.3341708,26.71146239,0.961373276
125.4070916,129.7844203,1.342498612,0.883818354
291.88312090200003,292.11144576099997,0.161450056,0.679174325
105.7731725,106.9700014,0.8462858643440001,0.701945365
21.41538217,21.485698374699997,0.049721068,0.186069582
113.75631941200001,153.067694,19.660927,0.7234970856559999
223.1093729,223.3127077,0.143779409,0.930596251
124.8594395,173.98117865700004,15.40458408,0.984309467
13.331311899200001,340.2617702,183.3115418,0
38.04451038,38.59038401,0.20774744,0.33593733
303.5843638,304.1045638,0.367836943,0.994900475
347.0678573,347.0678573,0.17576830728700002,0.245235518
138.0429676,138.0471008,0.002922607,0.933885694
352.093679,353.6891172,0.343322164,0.062210556
0,0,0,0
0,0,0,0
298.1171151,306.8672652,6.187290449,0.972708307
226.1749743,226.41493962299998,0.08581889,0.994661122
180.6162013,180.71304251200002,0.040733801,0.999073468
110.20538897200001,226.6464885,59.21359946800001,0.71392797
0,0,0,0
177.4389563,180.25958005099997,1.23106696,0.999729007
271.1619422,276.7448224,2.243353755,0.737490384
60.71492175,62.55245747,0.642220186,0.473985074
381.499108,381.5085428,0.002674659,0.999991638
343.2356682,343.2356682,0.279941928,0.332949422
0,0,0,0
126.5348534,142.3161025,7.035028465,0.951563398
312.82665035599996,338.7737091,10.712062981799999,0.684869333
209.6819768,209.7647849,0.058554145712699984,0.970588728
317.3884431,319.5983884,0.845217158,0.989565562
221.61463543099998,222.3623141,0.205450321,0.934401609
166.6717732,171.5068466,2.4400744852400003,0.964675069
35.63836725,35.969725822600005,0.154426962,0.311039091
202.00435580099997,202.4106442,0.134926123,0.993629414
24.68621896,360.8092679,108.0525256,0.232329187
115.78371092200001,377.3222186,50.17993606,0.808803237
221.9262697,222.9685329,0.288692315,0.93302444
363.5163272,379.05842,8.754889612,0.931251154
292.9227755,323.1394164,14.48930609,0.795479638
232.722525,254.62905954099998,4.332440882,0.943406917
199.1425225,200.8749782,0.797943599,0.991707998
280.6168422,280.6168422,0.16676457,0.716201064
260.1005623,287.8977413,14.01869806,0.741990821
354.8762314,360.169695,3.743044036,0
243.60451298599997,243.60451298599997,0.066581935,0.787857681
354.4372968,355.1695035,0.267726569,0.986084631
140.4971757,140.4971757,0.205117974,0.941817167
98.75717363,151.0481757,21.53484462,0.664906778
220.92165065400002,235.5993666,4.39826548,0.930252532
179.6138052,186.2405028,1.860245344,0.999860305
237.0694973,241.2592526,2.962604391,0.797015043
192.2300496,192.8205745,0.417564161,0.957326531
0,0,0,0
213.7743219,215.7183849,0.6717545936849999,0.993241036
346.42512649800005,348.07566265800006,0.789680254,0.978312757
185.8229853,188.2977633,1.749932359,0.9430815
227.88479462599997,239.0027243,4.93910069,0.990554573
173.2575138,345.36585681699995,81.73352468,0.986817047
210.3547095,210.3547095,2.5834592092400004,0.998046761
246.29466776599998,251.0522908,3.3641474969400003,0.760945633
142.78596722700001,208.2052486,22.372084708200003,0.96347042
33.77472568,33.99074626,0.152749615,0.28825449845400003
32.07726142,32.08709354,0.001990543,0.276380645
74.01587125,75.38307545,0.582860889,0.580247277
73.91801959109999,74.95185628,0.277219373,0.604672777
0,0,0,0
262.1204125,264.2342038,1.146062532,0.818011305
17.42726624,21.57204928,1.7856952567900002,0.166403836
310.29267968700003,316.592999,4.454998484,0.975682333
190.24561972799998,194.4808226,2.994740686,0.98117379
134.7487939,136.6014069,1.309995231,0.988310604
161.29324593799998,161.3272294,0.024029924,0.939097434
36.94083619,36.94083619,0.388933178,0.329245783
0,0,0,0
174.13898918299995,193.6152153,13.77177157,0.955633034
173.1741305,173.1741305,0.371203901,0.991203277
287.6548315,287.6548315,0.161450056,0.678963612
200.0672899,200.61475258099998,0.274205625,0.971875187
200.60113948900002,200.63658598799998,0.012432291,0.970599027
0,0,0,0
253.6191474,254.7784296,0.326502799,0.8821743184149999
13.15379033,14.71867521,0.391966834,0.119381343
321.84413876599996,322.9378023999999,0.7733369719390001,0
104.5938352,104.5938352,2.05871844,0
340.8263132,343.32966347900003,0.7853875516840001,0.562309356
287.7411443,326.301273,15.00536023,0.865708125
205.8692279,205.8692279,0.320153737,0
200.9612541,202.9445087,0.908430382,0.989662411
324.7607455,328.4632496,1.649104649,0.997204874
338.5508688,340.0704072,0.757284924,0.921680216
36.97580587,36.97580587,0.7444991888410001,0.32750758906800004
170.58236742399998,171.0249046,0.222609976,0.998330131
0,0,0,0
0,0,0,0
250.555097,250.555097,0.29230989081000003,0.821306631
172.17951069400002,172.17951069400002,14.06988029,0.993459519
201.8216948,202.2827422,0.10581526,0.994201777
136.0157932,271.2417448,40.93561239,0.990439426
323.1693658,323.23025700799997,0.030649791,0.970960478
80.11455915,84.40721243600001,1.616696731,0.636759392
240.7421273,243.752443,1.035649495,0.99998404
138.333195,151.3018152,5.590547985340001,0.938915515
190.8153458,196.32099841099998,3.893084302,0.945210371
203.8147033,205.5837507,0.48104506,0.999946587
193.6247585,197.0700481,0.8656775481110001,0.992321749
353.7909513740001,355.2684215,0.371918929,0.049449520513000014
26.261072710900002,361.27314855099996,142.0802205,0.251993229
195.4918653,201.8778015,3.660250546,0.95823339
92.62952550709998,94.14792711,0.563709047,0.7267641495839999
200.23912222099997,200.267688,0.020199057,0.971409724
190.27990610900002,190.27990610900002,12.009483556700001,0.988504253
122.87732768299999,126.89531144899999,1.089773769,0.8787806011310001
99.18210672389999,99.46416036,0.122525247,0.762859235
108.6574696,108.70483416399999,0.033491829,0.789358139
333.88113528599996,333.88113528599996,12.814733208599998,0
342.6296173,342.6296173,17.97807922,0.998733277
180.6191853,180.7106027,0.064641856,0.998502198
94.91926806,95.78322645,0.383845423,0.726288806
204.9406685,204.95069724200002,0.004512411,0.9763901
348.0104218,351.2545529,1.853215973,0.979343967
180.802115,180.86027880000003,0.029432155539999994,0.998456859
93.94202802,94.09830563,0.110504956,0.7323035054709999
139.5198758,139.5198758,0.533186432,0.934999891
74.68880205,74.68880205,3.992141905,0.609268647
56.32771343,57.8899309,0.487503609,0.475467739
145.84977463299998,147.3916261,0.6453960406600001,0.957290115
251.541008,254.8201146,1.650375368,0.862115217
202.4596306,202.5063681,0.023445825768400003,0.972107754
154.71061957700002,400.03724347400004,173.4721194,0.986732861
18.0322864,18.0322864,0.257262684,0.164812191
271.6186517,281.8117676,2.663324033,0.701773111
99.55010522,108.720641,3.126635144,0.769382799
0,0,0,0
164.30148084799998,164.30148084799998,0.036748279,0.987160517
199.9189189,239.6845354,19.58804586,0.943693394
261.9181826,261.9181826,4.168503749,0.74739743
52.39143413,363.1544363,102.4488674,0.536604305
224.189823,224.189823,0.047178743,0.999608895
0,0,0,0
32.07726142,32.08709354,0.001990543,0.276380645
237.62755985400003,250.7101714,6.587597183080001,0.78697846
56.88075872,64.12408289,2.35699042,0.494242409
150.411585,150.411694,3.93303696014e-05,0.966857927
231.05337782900003,393.9237204,27.31673686,0.842407254
0,0,0,0
352.6254104,354.08713103300005,0.332392829,0.058068188
288.7158573,288.7158573,0.161450056,0.6951517728030001
235.0926494,239.3008876,1.417369903,0.999820879
138.0888212,142.3098248,1.1469873246200002,0.94045285
165.6475835,166.76453375100002,0.5011056346289999,0.988789984
76.45903971,79.45879292149999,1.189048404,0.630481749
234.69618367900003,249.80600244599998,3.685787353,0.952455
352.0450254,354.0660599,0.410462124,0.062017668
199.73477112400002,200.11194170099998,0.132494286,0.994084709
113.64265620100001,371.02181726699996,128.1799399,0.954678273
226.6826155,228.84366334799998,0.946191476,0.992317592
345.8776147,348.12339251599997,1.0147763494600002,0.323608032
297.9091537,304.17814515599997,2.359846708,0.99267361
10.16912985,10.20522376,0.025522248,0.088684656
284.8658858,289.3079152,3.140989116,0.6920099099410001
78.48618416,365.989453,56.97442353,0.6934559762520001
86.00096604379999,300.0560633,151.3598108,0.744778645
67.50641001,72.5414456,1.294273663,0.571089512
239.94590250599998,345.49181799800004,58.72526838,0.7891141461550001
260.1259881,260.1262328,7.87769573315e-05,0.765764292
200.6244076,200.6644215,0.017373912790299997,0.970776766
225.6785308,226.6727125,0.453718639,0.99652812
92.01742938,362.3443468,105.918314,0.759447189
247.8344933,250.88888994099997,0.641354191,0.937502492
21.81489337,21.81489337,243.65815,0.306309637
352.6098421,354.166952,0.403732215,0.058603151
352.1098213,353.2814489,0.247106647,0.062470802
244.12364033900002,246.44171632099997,0.462389809,0.8409085894670001
294.3934921,294.41451883400003,0.0060137,0.543113951
199.68665879099999,199.68665879099999,0.320153737,0
150.8034209,156.4641617,1.090469299,0.946677723
301.0991893,301.0991893,109.5852255,0.7714205862989999
20.23839453,20.404023644200002,0.073824257,0.180728531
182.9055126,182.9055126,0.026068635,0.99965459
83.41863786,126.3988863,17.20913188,0.612032118
192.1236723,197.00936714099998,1.370634345,0.991757123
90.29507263,100.80513246299999,3.057412407,0.7258665399609999
192.39461213799999,195.8765444,0.871133076,0.990794245
148.76550433100002,149.8313626,0.49538727,0.957662642
202.0362743,205.9542316,2.226502937,0.992961092
36.80230187,36.884192736799996,0.037032166,0.328214496
235.0018953,238.3743369,0.983086548,0.938503765
46.25399836,49.33674739,1.433206844,0.407347704
