time,android.sensor.accelerometer#mean,android.sensor.accelerometer#min,android.sensor.accelerometer#max,android.sensor.accelerometer#std,android.sensor.game_rotation_vector#mean,android.sensor.game_rotation_vector#min,android.sensor.game_rotation_vector#max,android.sensor.game_rotation_vector#std,android.sensor.gyroscope#mean,android.sensor.gyroscope#min,android.sensor.gyroscope#max,android.sensor.gyroscope#std,android.sensor.gyroscope_uncalibrated#mean,android.sensor.gyroscope_uncalibrated#min,android.sensor.gyroscope_uncalibrated#max,android.sensor.gyroscope_uncalibrated#std,android.sensor.linear_acceleration#mean,android.sensor.linear_acceleration#min,android.sensor.linear_acceleration#max,android.sensor.linear_acceleration#std,android.sensor.orientation#mean,android.sensor.orientation#min,android.sensor.orientation#max,android.sensor.orientation#std,android.sensor.rotation_vector#mean,android.sensor.rotation_vector#min,android.sensor.rotation_vector#max,android.sensor.rotation_vector#std,sound#mean,sound#min,sound#max,sound#std,speed#mean,speed#min,speed#max,speed#std,target
234.0,9.86456460307,9.55466288207,10.3433459018,0.114261228016,0.783412281389,0.77993542066,0.795632957562,0.00556877615304,0.131283456879,0.131283456879,0.131283456879,0.0033307834582500004,0.0671507338295,0.0671507338295,0.0671507338295,1.16183603545,0.07174733300689999,0.07174733300689999,0.07174733300689999,0.289834150485,181.20864996400002,180.446099431,182.81773035700002,0.983991458769,0.999972632859,0.999952701343,0.999997205748,2.26123255981e-05,70.5706212127,70.5706212127,70.5706212127,7.97487839913,0.0,0.0,0.0,0.0,Still
135.0,9.44652684362,8.901048060479999,10.0133646334,0.31744607707600003,0.998855982941,0.998771518306,0.999039572731,8.25090089487e-05,0.0225253837911,0.00536172226192,0.0585387240168,0.0131136008672,0.0449085803462,0.028819930276900007,0.0722052705051,0.0172588972085,0.411267162931,0.180851619226,1.12661143437,0.353829370134,196.714199945,196.653162642,196.771742551,0.0522503107387,0.989397875246,0.98904580171,0.990213199365,0.000436269105184,89.79213932540002,89.79213932540002,89.79213932540002,0.037445571794,0.0,0.0,0.0,0.0,Train
11.0,9.36572732401,3.75871187487,13.7248098125,2.5084267287,0.693535970167,0.693535970167,0.693535970167,0.00328832959714,0.296977564711,0.0495319320474,0.7707318781039999,0.231980726229,0.334016276273,0.05765236264940001,0.790935754099,0.226773027526,0.398539539639,0.398539539639,0.398539539639,0.0,349.534385901,346.565446753,351.76024687,1.74726884005,0.5784314442,0.5784314442,0.5784314442,0.0097035053883,85.0313044729,85.0313044729,85.0313044729,7.03572217878,6.9650240000000005,6.9650240000000005,6.9650240000000005,0.204413963839,Car
563.0,9.9320777134,9.6081022713,10.2042315535,0.14597159066999998,0.301756901377,0.299379875817,0.303967944825,0.00195130441628,0.017878648178700003,0.00463390104617,0.0579025124116,0.012215627354600002,0.0335059199659,0.0311939106063,0.0365792792947,0.00235033239961,0.534977245566,0.225468109459,0.725922695201,0.270474969101,333.797871854,329.002561801,338.92130507400003,4.96750597773,0.329745121496,0.30565852722,0.372181426726,0.0233582689507,89.76378507129999,89.70846557860001,89.819104564,0.0782335768238,9.5,9.5,9.5,0.0,Car
7.0,9.82620101548,8.52210623851,11.3644736774,0.389263437107,0.4145501521280001,0.397585803035,0.4315145012210001,0.0239912125642,0.0293348051465,0.028126348093,0.0305432622,0.00170901635461,0.102843297578,0.102843297578,0.102843297578,0.046960852836100006,1.3600782500600002,1.3600782500600002,1.3600782500600002,0.480023450825,218.687147084,218.687147084,218.687147084,0.0,0.964534722062,0.964534722062,0.964534722062,0.016306794437299998,78.50624183,78.50624183,78.50624183,0.7277914288289999,2.6472714,2.6472714,2.6472714,0.463508424357,Bus
30.0,10.1808673375,10.1604826012,10.198375795499999,0.013581180744,0.995052763627,0.995039055935,0.995078822775,1.44741804029e-05,0.006378032341100001,0.0024902231412399995,0.0123548807219,0.0025318517476300003,0.0344540090415,0.029251596318000006,0.0392222419129,0.0032701131418499995,0.0207045999672,0.008917248708730001,0.029262323056,0.008709554626209998,238.46607503599998,238.45266759,238.479482481,0.0189609912629,0.98980001283,0.98976628161,0.989846314207,3.05181089745e-05,80.6208943317,80.6208943317,80.6208943317,0.0,0.0,0.0,0.0,0.0,Still
32.0,9.70915302061,9.183982830680002,10.573024689299999,0.298172238027,0.779378917646,0.76304869551,0.7960324085639999,0.00823328267681,0.251735070851,0.246238566324,0.257231575379,0.00777323124844,0.07622364473780001,0.0406672941416,0.111779995334,0.0502842732416,0.101048539571,0.0322708838429,0.169826195299,0.0972662935188,70.72800783699999,66.55149209449999,73.6161252716,2.21056365527,0.5828830630080001,0.578187394176,0.58757873184,0.00664067854663,84.4749283016,84.4188895265,84.5309670768,0.0792507958783,0.993526,0.993526,0.993526,0.0,Still
37.0,9.528491943099999,9.05195189964,9.98701393619,0.31227376845,0.78051351925,0.7732291892300001,0.785057156041,0.00547493390594,0.10837234276,0.00960855501301,0.959588475596,0.189651912449,0.209903330707,0.035575738221400005,0.7615393447390001,0.229774085721,0.658520920209,0.22479568919,1.0315756341,0.406797435604,236.331185897,234.26320215200002,239.153622164,1.85030084473,0.903642052413,0.897455089638,0.908650253525,0.00486643062078,89.7543598185,89.7543598185,89.7543598185,0.025711921203900003,17.75,17.75,17.75,0.0,Car
20.0,10.0984940554,4.1843047427,20.965368665299998,4.4969256031,0.8138535833310001,0.8138535833310001,0.8138535833310001,0.0174014987253,1.93665054071,0.678904506293,3.54987340019,1.21351757798,2.25398694797,0.8809975280429999,4.452186445580001,1.14307353426,6.589221631009999,6.589221631009999,6.589221631009999,2.47802475274,178.274931843,62.133183699499995,365.15803785300005,116.189427965,0.998301852142,0.998301852142,0.998301852142,0.0247925678281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Walking
224.0,10.1924637694,10.0852472085,10.2511188368,0.0543770990962,0.99104098409,0.986502682321,0.994667648911,0.00350794758089,0.0881443672973,0.00818195574075,0.393253255312,0.107638935262,0.07135945007389999,0.034081973404599994,0.142784269041,0.045248903720699986,0.128744857367,0.043067176336699986,0.25155107669300003,0.076834809627,216.872228665,216.419960108,217.32449722299998,0.639604327851,0.997152009535,0.996052478755,0.999761568704,0.00140177825029,69.3492021901,69.3492021901,69.3492021901,1.80533742942,0.0,0.0,0.0,0.0,Still
159.0,9.89948355866,6.762555023480001,15.5946688481,2.83977790765,0.92180630983,0.909580099634,0.937344550356,0.00940475940246,1.83456339615,0.32942421404100003,3.51205557333,1.06683836644,1.58428616183,0.291985583944,3.2726765881299995,1.01524908502,12.092950988399998,3.90513610057,33.604872156599995,9.94345623025,299.537855747,290.612464179,305.317420879,6.33084998446,0.761913388391,0.6871261814599999,0.855705945162,0.0510605221632,89.7957957723,89.7957957723,89.7957957723,0.0524283856338,1.125,1.0,1.25,0.176776695297,Walking
238.0,9.76491401908,8.09991166408,11.178526039600001,0.739418079628,0.997470062878,0.997161842251,0.998074565336,0.00041017984401,0.0279314442785,0.005971842485270001,0.0602817925378,0.0148528242863,0.0428408517022,0.033202946981,0.0513971419499,0.0096494374049,0.16862300450999998,0.16862300450999998,0.16862300450999998,0.487024632329,37.9394123356,37.7856819596,38.1331510496,0.177155842282,0.339335163889,0.33582919833700003,0.342841129441,0.0049581840328500005,0.0,0.0,0.0,0.0,33.875,33.75,34.0,0.176776695297,Car
74.0,9.84097963672,9.81448161504,9.8670582747,0.0130505485857,0.260766137364,0.260766137364,0.260766137364,3.88627654707e-05,0.00166860775669,0.0010652645,0.0031957935,0.000685683820603,0.0158787633077,0.013724972227399998,0.0182343905043,0.000975010078713,0.016455381034,0.016455381034,0.016455381034,0.00707403456272,209.841434329,209.05768197,210.426338404,0.452031578517,0.965331500196,0.965331500196,0.965331500196,0.00012491515682100005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Still
40.0,9.82124169087,9.76550354352,9.8803492743,0.0237152943931,0.603619201242,0.6035013181059999,0.6038050799520001,0.000136542684931,0.00169005949704,0.0010652645,0.0031957935,0.000791428553827,0.0162168342277,0.013724972227399998,0.018358435589,0.0011982594023,0.0312812142905,0.00537403253879,0.0571883960422,0.0366382877961,124.568660805,123.786890416,125.18670686200001,0.355015942224,0.885836770512,0.885836770512,0.885836770512,0.010727711126899998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Still
28.0,9.7303974709,9.050715907010002,11.003434451199999,0.295130633061,0.723544070204,0.7151470809029999,0.736945651793,0.00805786417809,0.270307147257,0.044572236708000014,0.412518147175,0.140345521348,0.134245888624,0.134245888624,0.134245888624,0.0840740131368,0.127391459126,0.110974678048,0.143808240203,0.0232168344503,65.95051586390001,62.6967247948,69.1959167851,1.7228553654599998,0.538070381804,0.529355683827,0.546785079781,0.0123244440711,84.13318984680001,83.7097098347,84.3580974841,0.366980758317,0.993526,0.993526,0.993526,0.0,Still
63.0,9.71456998271,9.1185902044,10.103022750900001,0.254989454534,0.356096990157,0.356096990157,0.356096990157,0.0004104204360950001,0.020230254137,0.0029926163282,0.104191476261,0.0293594517611,0.107102746911,0.022058918495,0.235112497327,0.0880119398834,0.0441413249499,0.0441413249499,0.0441413249499,0.00274721626024,332.965803313,332.965803313,332.965803313,0.190480014594,0.281466687121,0.281466687121,0.281466687121,0.0024748224855900003,69.7257752192,69.7257752192,69.7257752192,3.60539829117,0.0,0.0,0.0,0.0,Train
70.0,8.53480660781,3.97928408662,14.5397828723,3.69797101517,0.983593331849,0.965434075287,0.990452818028,0.0103904305075,1.24405010652,0.27558380176,3.03763831274,0.813041532851,1.28561727893,0.464908486735,2.39230690184,0.661845432212,5.79444833255,3.76617891813,9.02808326331,2.83047502293,381.39846228199997,381.39846228199997,381.39846228199997,103.68180922399999,0.958244699255,0.916672110681,0.981473834843,0.0218122780633,89.7597266226,89.7597266226,89.7597266226,0.0,1.5,1.5,1.5,0.0,Walking
41.0,10.0256449244,9.75475091193,10.6685252075,0.272659905708,0.9000789039049999,0.890403547683,0.914165721062,0.008485357673519999,0.0296671630204,0.00411888377867,0.131832192579,0.0319235520185,0.051274125897900015,0.0316517534609,0.103475318839,0.0270069702027,0.413857486891,0.0616923756497,0.878328422281,0.360750857108,291.07440888,275.371939277,306.77687848200003,22.206645474600002,0.977050842028,0.976138140345,0.978160290755,0.0006618426151849999,88.98211940469999,88.2586141706,89.7056246387,1.02319091446,0.0,0.0,0.0,0.0,Bus
75.0,9.76439107214,9.312685110650001,10.0140708603,0.127722180671,0.656991572267,0.610942464046,0.676721608107,0.021456165787,0.0763979838236,0.0194711803597,0.137931158519,0.0593641777364,0.7108266823880001,0.7108266823880001,0.7108266823880001,1.21178235356,0.0883767488902,0.0883767488902,0.0883767488902,0.194248032726,206.42830022200002,201.90475707099998,208.366058134,1.39359968797,0.991817330917,0.99069551659,0.992306067461,0.000756439372172,57.6504907591,57.6504907591,57.6504907591,0.854010318254,0.90623474,0.90623474,0.90623474,0.0,Still
19.0,10.4121050534,5.05376894561,18.951475066300002,3.3286732169300004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.3975561167,67.2985206758,77.4965915576,7.211125075539999,2.236068,2.236068,2.236068,0.0,Walking
495.0,9.93558183991,9.24733927432,10.4860866985,0.27253211059,0.35819008787600004,0.352502159254,0.362436673544,0.005121693633729999,0.0216035990516,0.006106604741229999,0.0392517214552,0.00866473413941,0.0363643622809,0.0216703062196,0.0534467887316,0.0160223108523,0.350339793552,0.25382609772,0.464318921177,0.0987972731567,52.406784744899994,48.6610991047,55.417271307,3.4375651223,0.458173725994,0.406805045169,0.490975464899,0.035374905264,86.6673331102,86.6673331102,86.6673331102,1.5487868312000002,0.0,0.0,0.0,0.0,Car
517.0,10.072685729,10.0060705775,10.139300880599999,0.0942080507815,0.770167658119,0.75880437617,0.780871887471,0.0115237392658,0.248017646089,0.0235832911685,1.12067908449,0.30763755423,0.350948892243,0.112212492346,0.630168255367,0.237882701936,1.33954283341,0.126053646789,4.39808314169,1.77036755448,274.79336246599996,256.126955459,285.114309106,16.195730900999994,0.953037823724,0.935268282126,0.964674322019,0.012424282390700002,89.76592281200001,89.7504032084,89.7814424156,0.0219480339148,0.0,0.0,0.0,0.0,Walking
46.0,9.68133661843,8.90663231421,10.5511852321,0.412846612044,0.939598303257,0.939292307046,0.939904299467,0.000432743990924,0.0493057809587,0.00673732397644,0.0821635991197,0.0319131683498,0.0429773887897,0.013724972227399998,0.099782930397,0.0259319366197,0.412780153343,0.412780153343,0.412780153343,1.87707113908,103.003345861,99.85882551629999,110.02448874,2.11274314412,0.7775020689759999,0.768999815344,0.786004322608,0.0120240023971,82.2614778719,82.2614778719,82.2614778719,1.61604901937,17.697832000000005,17.697832000000005,17.697832000000005,0.0,Car
260.0,11.0689491687,9.76451291455,14.0281256028,1.2832040781,0.943836368089,0.93679910947,0.956021332224,0.0105946975398,0.615398648401,0.0519646591321,2.0283583701400003,0.655962204127,0.77845825456,0.320856788284,1.25307345775,0.441447465693,1.7213144124900002,1.7213144124900002,1.7213144124900002,0.852303664368,258.020318213,166.19553008100002,308.596876052,62.9160800783,0.955201994901,0.955201994901,0.955201994901,0.0309676109777,77.0642266901,77.0642266901,77.0642266901,4.54934909866,1.19105,1.19105,1.19105,0.0,Walking
604.0,9.69054913034,9.65437289522,9.72991603253,0.0170703253858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.307657029,49.307657029,49.307657029,1.00661125342,0.0,0.0,0.0,0.0,Car
35.0,9.73038508563,9.32240007841,10.2210419843,0.136865673234,0.7964858756409999,0.7874159751469999,0.809454213968,0.00663809798092,0.06972063477939999,0.0264864870489,0.148554588788,0.0553403769189,0.08575930064130001,0.0475220200323,0.111552759749,0.0337804740543,0.180260256296,0.180260256296,0.180260256296,0.0972662935188,72.7122133045,70.6397024442,74.8375848087,1.13603540036,0.595625362675,0.592118371442,0.599132353909,0.00495963456554,84.3823273599,84.2708863708,84.4937683491,0.157601358326,0.0,0.0,0.0,0.0,Still
70.0,9.80753351783,7.43204853425,12.1367229126,0.7826340489300001,0.684223903423,0.684223903423,0.684223903423,0.00524242906092,0.08116926166389997,0.08116926166389997,0.08116926166389997,0.0148701566587,0.06403647276119999,0.0463775058646,0.07842900776600001,0.0139093808467,0.243546100176,0.243546100176,0.243546100176,0.0189395657266,294.728594475,294.67527968900004,294.781909261,0.07539849343619999,0.670535992226,0.670535992226,0.670535992226,0.00328185008438,85.8941731588,85.8941731588,85.8941731588,0.427768714191,9.091069,9.091069,9.091069,0.0,Bus
25.0,9.39532814558,6.3410075235,10.9086835103,1.24231739624,0.944918716951,0.936083321845,0.949771816545,0.00468472529085,0.244124973923,0.040280709502500005,0.72054039902,0.200234337461,0.198893363336,0.117703048377,0.351197462821,0.131995409604,2.43762164896,1.33716205786,4.1367581095,1.49273072206,299.995326521,299.995326521,299.995326521,4.4549984837,0.976778155208,0.973136983333,0.97812462368,0.00154182806457,89.7766526876,89.7766526876,89.7766526876,0.0165556721873,0.0,0.0,0.0,0.0,Bus
69.0,9.66800996523,4.853963149059999,15.966457554200002,3.59750474525,0.766797692292,0.692695354656,0.838374479592,0.0544284308758,1.42934576729,0.383322388811,3.17644946496,0.81500891082,1.54006499352,0.394781194358,3.08452836378,1.01658322683,4.1463289829,2.03778546804,6.37949781673,1.7984139307499998,190.481093705,184.73570158099997,194.014452177,4.01060909477,0.953692188124,0.94325163346,0.961286617262,0.0075109497412,89.6888441528,89.6888441528,89.6888441528,0.00761742829526,0.75,0.75,0.75,0.0,Walking
156.0,9.85733293457,9.41997628249,10.540380792899999,0.250972479905,0.632117417723,0.564460617227,0.7488301084729999,0.101503140848,0.161340101888,0.0439219764526,0.515731037601,0.159636304387,0.284680088576,0.0545057429961,0.662057365663,0.214435626876,0.626377087989,0.528575697373,0.7241784786059999,0.138312053029,106.67762920700001,72.1640300858,165.181825379,36.1461691712,0.690474246812,0.576666003506,0.940285430192,0.137423213904,76.33410367329998,76.33410367329998,76.33410367329998,1.837346579,13.20201,13.20201,13.20201,0.110293808623,Car
52.0,9.774353261860002,8.59208767079,11.842069329800001,0.607952664046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.5820730035,72.5820730035,72.5820730035,1.1615546931,20.5,20.5,20.5,0.353553390593,Car
77.0,10.0526353978,8.39603068193,12.568079944900001,0.8433160378039999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.37770829189999,76.37770829189999,76.37770829189999,2.20611006676,6.0,5.5,6.5,0.707106781187,Car
269.0,9.84426111111,9.65153073194,10.0013323255,0.0680073112728,0.4868408395180001,0.485189551329,0.488462299236,0.00107388903081,0.0564291597404,0.011845117064,0.137367281974,0.0702151536085,0.04404385331680001,0.017997214109599997,0.0651194949376,0.0174267860572,0.0917316185707,0.0917316185707,0.0917316185707,0.028498354515,91.1522004717,90.98783675530001,91.2476049001,0.104032942939,0.701652308551,0.701648754343,0.701655862759,5.02640915713e-06,82.8746564628,82.8746564628,82.8746564628,6.30825669765,0.0,0.0,0.0,0.0,Still
39.0,9.66524709086,8.73082062778,10.9442072988,0.496074762922,0.630155888632,0.627229853332,0.633081923932,0.00413803880524,0.0697946951277,0.016184577034,0.262437977046,0.0505212286539,0.102286029335,0.044739251382800015,0.257558832778,0.0878145960375,1.38717811337,0.623543980023,1.92064690967,0.678491756996,141.664166918,138.659479276,142.892809455,1.52500246674,0.871737799026,0.870519604577,0.873758530633,0.00102110314803,89.7859479833,89.7859479833,89.7859479833,0.0141616188072,6.75,6.75,6.75,0.0,Bus
7.0,9.73595527536,8.653050775039999,10.823420293699998,0.340393818273,0.0366939151936,0.0267931170079,0.0459226194266,0.00404046938678,0.0127756430457,0.0,0.103604838906,0.01079960215,0.0210064212481,0.00884875151602,0.0986218583755,0.0094693856954,0.363732328362,0.0323799067392,1.2285843022799998,0.194400234499,99.75659398459999,99.6509797062,99.89829310440001,0.0667248293064,0.764436676569,0.763779708078,0.76526951847,0.000383747336074,0.0,0.0,0.0,0.0,37.36162120000001,37.09235,37.62144,0.263564600842,Train
117.0,9.77000989683,9.31464192029,10.6240792759,0.4044802135890001,0.570063625521,0.569829423451,0.570297827592,0.00033121174443700004,0.0604105694689,0.0274912536233,0.147906894836,0.0393014901516,0.0400112393576,0.00630218955236,0.14693700205399998,0.0282931016884,0.491550046707,0.451682958705,0.53141713471,0.0563805765455,80.4675339982,79.410783026,81.9141876534,0.709068948867,0.639665979704,0.639665979704,0.639665979704,0.0145733399702,0.0,0.0,0.0,0.0,11.709879,11.709879,11.709879,0.333714095634,Car
111.0,9.59483732775,8.84849548924,10.8010257399,0.599259222973,0.788817185854,0.784369280043,0.79205047846,0.00246990722085,0.0700818043205,0.00853195546677,0.191231755244,0.0527584070903,0.104441778007,0.0372730557395,0.245392771965,0.07787726726130001,0.893497620811,0.7859881117219999,0.947709738707,0.0931070893633,88.71604376370001,88.26438275059998,89.11032960690002,0.425881971339,0.62691741484,0.621838504621,0.631752697739,0.00324800527542,89.7667831585,89.7667831585,89.7667831585,0.00339146955761,36.25,36.25,36.25,0.0,Car
25.0,9.05131672687,5.25748826436,10.5885028341,1.34435492958,0.448834007632,0.41843661824,0.466098185698,0.0264058172175,0.862295852112,0.160228451659,1.48014955971,0.690324060713,0.887590396854,0.07509419809010001,7.86924198879,1.06872275357,0.05006659367,0.05006659367,0.05006659367,0.0160629005275,56.0873781868,56.0873781868,56.0873781868,0.222392492031,0.677349904465,0.677349904465,0.677349904465,0.0499623288737,76.07446272899999,64.4647254621,87.6841999959,16.418647898499998,0.0,0.0,0.0,0.0,Train
293.0,9.70751231074,9.3795202969,9.97065163367,0.17820257528499994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.1518007734,81.1518007734,81.1518007734,1.00661125342,0.0,0.0,0.0,0.0,Car
17.0,10.4136235034,3.3243874571599994,14.6085355752,4.03183530328,0.995565251037,0.995565251037,0.995565251037,0.00418203865019,0.597423225122,0.339193499042,0.912421216767,0.167045640237,0.619693015465,0.471297195664,0.70935531933,0.107886345603,4.22392584314,2.085425942,6.20013513342,1.40995420998,365.440150855,360.976991049,368.412020394,3.2152585544200005,0.934641915757,0.931710244826,0.937573586687,0.00414600879033,77.2211248915,77.2211248915,77.2211248915,0.0,0.0,0.0,0.0,0.0,Walking
248.0,9.83848144314,9.79778912801,9.86490128737,0.0147577126384,0.567839024496,0.567834132076,0.567844279274,3.25757389662e-06,0.00240236738364,0.00172778784266,0.0029926163282,0.000498914587559,0.0489233019447,0.048331758227000005,0.0500909503902,0.001011242681,0.020342320380900003,0.020342320380900003,0.020342320380900003,0.00420724989604,155.281400528,155.28136076200002,155.28144834399998,3.35371208622e-05,0.976823581758,0.976822924382,0.9768242391299998,6.57373999908e-07,36.6501782541,36.6501782541,36.6501782541,8.86104915173,0.0,0.0,0.0,0.00375685832844,Still
100.0,10.177561662899999,4.59513110133,17.636696067,3.55127096165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79150653247,2.79150653247,2.79150653247,0.742019673796,92.41597218049999,92.41597218049999,92.41597218049999,2.05871844003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Walking
